location,year,daly,pop65.x,Lit15.x,popm.x,Year,World.Bank.s.income.classification,measure.y,number,pop65.y,Lit15.y,popm.y,population,hdi
ecuador,2019,6561.096949,7.409863518,NA,50.00516613,2019,Upper-middle-income countries,Deaths,378.1455177,7.409863518,NA,50.00516613,17343740,0.758
"egypt, arab rep.",1990,168800.6769,4.233061507,NA,50.42514476,NA,Lower-middle-income countries,Deaths,7876.859,4.233061507,NA,50.42514476,57214630,0.567
"egypt, arab rep.",1991,178316.6516,4.257257405,NA,50.44885065,NA,Lower-middle-income countries,Deaths,8261.908342,4.257257405,NA,50.44885065,58611032,0.574
"egypt, arab rep.",1992,184921.9413,4.282445813,NA,50.4687515,NA,Lower-middle-income countries,Deaths,8494.604448,4.282445813,NA,50.4687515,59989142,0.58
"egypt, arab rep.",1993,199408.5392,4.305284757,NA,50.49286601,NA,Lower-middle-income countries,Deaths,9113.991476,4.305284757,NA,50.49286601,61382200,0.587
"egypt, arab rep.",1994,211631.0222,4.330164593,NA,50.5172698,NA,Lower-middle-income countries,Deaths,9680.31299,4.330164593,NA,50.5172698,62775847,0.594
"egypt, arab rep.",1995,214656.7355,4.358003384,NA,50.53711798,NA,Lower-middle-income countries,Deaths,9825.473238,4.358003384,NA,50.53711798,64166908,0.601
"egypt, arab rep.",1996,221453.6608,4.389145033,55.5870018,50.55561415,NA,Lower-middle-income countries,Deaths,10056.42887,4.389145033,55.5870018,50.55561415,65565195,0.61
"egypt, arab rep.",1997,230965.6667,4.422183339,NA,50.57631067,NA,Lower-middle-income countries,Deaths,10475.88143,4.422183339,NA,50.57631067,66993728,0.615
"egypt, arab rep.",1998,238182.1946,4.451340455,NA,50.59734745,NA,Lower-middle-income countries,Deaths,10891.79926,4.451340455,NA,50.59734745,68446011,0.62
"egypt, arab rep.",1999,242898.6407,4.470331795,NA,50.61753476,NA,Lower-middle-income countries,Deaths,11101.54187,4.470331795,NA,50.61753476,69907887,0.625
"egypt, arab rep.",2000,240388.3593,4.475901798,NA,50.63276142,NA,Lower-middle-income countries,Deaths,10945.60122,4.475901798,NA,50.63276142,71371371,0.629
"egypt, arab rep.",2001,261573.2801,4.471363727,NA,50.64377223,NA,Lower-middle-income countries,Deaths,11950.90053,4.471363727,NA,50.64377223,72854261,0.633
"egypt, arab rep.",2002,279653.5337,4.459388858,NA,50.65861909,NA,Lower-middle-income countries,Deaths,12825.98071,4.459388858,NA,50.65861909,74393759,0.634
"egypt, arab rep.",2003,296368.2826,4.430573057,NA,50.67194665,NA,Lower-middle-income countries,Deaths,13631.82138,4.430573057,NA,50.67194665,75963322,0.632
"egypt, arab rep.",2004,302479.08,4.382860745,NA,50.67743687,NA,Lower-middle-income countries,Deaths,13842.92059,4.382860745,NA,50.67743687,77522427,0.635
"egypt, arab rep.",2005,310086.5716,4.325079499,67.33187103,50.67554968,NA,Lower-middle-income countries,Deaths,14092.31993,4.325079499,67.33187103,50.67554968,79075310,0.637
"egypt, arab rep.",2006,327934.885,4.2651105,66.36991119,50.66729778,NA,Lower-middle-income countries,Deaths,14866.12787,4.2651105,66.36991119,50.66729778,80629670,0.642
"egypt, arab rep.",2007,341619.9397,4.208972733,NA,50.65830175,NA,Lower-middle-income countries,Deaths,15504.25064,4.208972733,NA,50.65830175,82218755,0.649
"egypt, arab rep.",2008,364723.3608,4.16476064,NA,50.6484679,NA,Lower-middle-income countries,Deaths,16532.17633,4.16476064,NA,50.6484679,83844783,0.656
"egypt, arab rep.",2009,388863.0393,4.141035626,NA,50.63787978,NA,Lower-middle-income countries,Deaths,17526.12308,4.141035626,NA,50.63787978,85501064,0.661
"egypt, arab rep.",2010,403877.089,4.141986284,72.04785156,50.62982384,NA,Lower-middle-income countries,Deaths,18128.36705,4.141986284,72.04785156,50.62982384,87252413,0.667
"egypt, arab rep.",2011,412081.7207,4.17120095,NA,50.63799065,NA,Lower-middle-income countries,Deaths,18479.89387,4.17120095,NA,50.63799065,89200054,0.671
"egypt, arab rep.",2012,428933.4217,4.227675452,73.86559296,50.64588401,NA,Lower-middle-income countries,Deaths,19178.51554,4.227675452,73.86559296,50.64588401,91240376,0.679
"egypt, arab rep.",2013,424318.8683,4.287214541,72.44249725,50.63866296,NA,Lower-middle-income countries,Deaths,18964.73435,4.287214541,72.44249725,50.63866296,93377890,0.684
"egypt, arab rep.",2014,438348.8528,4.330787585,NA,50.63056423,NA,Lower-middle-income countries,Deaths,19690.09744,4.330787585,NA,50.63056423,95592324,0.688
"egypt, arab rep.",2015,453982.2928,4.363911417,NA,50.62491891,NA,Lower-middle-income countries,Deaths,20307.40133,4.363911417,NA,50.62491891,97723799,0.695
"egypt, arab rep.",2016,446737.773,4.404531489,NA,50.61905197,NA,Lower-middle-income countries,Deaths,19967.75866,4.404531489,NA,50.61905197,99784030,0.702
"egypt, arab rep.",2017,434864.129,4.465877731,71.16825104,50.60991428,NA,Lower-middle-income countries,Deaths,19450.24122,4.465877731,71.16825104,50.60991428,101789386,0.709
"egypt, arab rep.",2018,446967.3619,4.542725781,NA,50.59800552,NA,Lower-middle-income countries,Deaths,19907.67659,4.542725781,NA,50.59800552,103740765,0.717
"egypt, arab rep.",2019,454248.0063,4.627644387,NA,50.58708133,NA,Lower-middle-income countries,Deaths,20181.71155,4.627644387,NA,50.58708133,105618671,0.724
el salvador,1990,1422.250252,3.142945298,NA,48.5310067,2019,Lower-middle-income countries,Deaths,73.0997378,3.142945298,NA,48.5310067,5367179,0.519
el salvador,1991,1459.775721,3.218206028,NA,48.50836924,2019,Lower-middle-income countries,Deaths,75.16129896,3.218206028,NA,48.50836924,5461070,0.528
el salvador,1992,1570.812347,3.300895473,74.14315796,48.49274324,2019,Lower-middle-income countries,Deaths,81.44400525,3.300895473,74.14315796,48.49274324,5552206,0.538
el salvador,1993,1704.255564,3.422987835,NA,48.46146866,2019,Lower-middle-income countries,Deaths,89.15160849,3.422987835,NA,48.46146866,5630987,0.546
el salvador,1994,1797.764181,3.589067911,NA,48.41292119,2019,Lower-middle-income countries,Deaths,94.81908544,3.589067911,NA,48.41292119,5693038,0.557
el salvador,1995,1786.284745,3.770844259,NA,48.36467796,2019,Lower-middle-income countries,Deaths,94.7628294,3.770844259,NA,48.36467796,5748195,0.567
el salvador,1996,1832.093589,3.969940692,NA,48.31770494,2019,Lower-middle-income countries,Deaths,98.27188795,3.969940692,NA,48.31770494,5797140,0.576
el salvador,1997,1954.417826,4.182545624,NA,48.27478615,2019,Lower-middle-income countries,Deaths,105.6525793,4.182545624,NA,48.27478615,5842638,0.586
el salvador,1998,2119.748416,4.404492206,NA,48.23631205,2019,Lower-middle-income countries,Deaths,115.0563117,4.404492206,NA,48.23631205,5885083,0.595
el salvador,1999,2030.136755,4.634687025,NA,48.20000567,2019,Lower-middle-income countries,Deaths,110.3517287,4.634687025,NA,48.20000567,5923852,0.6
el salvador,2000,2034.459001,4.873766506,NA,48.16339128,2019,Lower-middle-income countries,Deaths,111.0402903,4.873766506,NA,48.16339128,5958482,0.609
el salvador,2001,1995.11767,5.119917102,NA,48.12532199,2019,Lower-middle-income countries,Deaths,109.7254427,5.119917102,NA,48.12532199,5988095,0.612
el salvador,2002,1908.173075,5.371422868,NA,48.08402544,2019,Lower-middle-income countries,Deaths,105.3774296,5.371422868,NA,48.08402544,6011275,0.621
el salvador,2003,1956.945838,5.630032014,NA,48.03634536,2019,Lower-middle-income countries,Deaths,109.1174997,5.630032014,NA,48.03634536,6026849,0.627
el salvador,2004,2015.128465,5.895565113,NA,47.98170207,2019,Lower-middle-income countries,Deaths,113.1559878,5.895565113,NA,47.98170207,6035655,0.633
el salvador,2005,2022.529832,6.170541439,NA,47.92031623,2019,Lower-middle-income countries,Deaths,113.8720921,6.170541439,NA,47.92031623,6037817,0.64
el salvador,2006,2035.077804,6.456966318,83.5594635,47.85395023,2019,Lower-middle-income countries,Deaths,114.7146592,6.456966318,83.5594635,47.85395023,6034436,0.645
el salvador,2007,2005.580951,6.645421815,82.02863312,47.81726273,2019,Lower-middle-income countries,Deaths,113.453105,6.645421815,82.02863312,47.81726273,6044131,0.651
el salvador,2008,1959.783946,6.731424454,83.95130157,47.81143155,2019,Lower-middle-income countries,Deaths,111.5771447,6.731424454,83.95130157,47.81143155,6068099,0.651
el salvador,2009,2070.269073,6.818194318,84.10289001,47.80671685,2019,Lower-middle-income countries,Deaths,119.0963578,6.818194318,84.10289001,47.80671685,6091188,0.651
el salvador,2010,1990.679388,6.907607407,84.49272156,47.8027273,2019,Lower-middle-income countries,Deaths,115.0467596,6.907607407,84.49272156,47.8027273,6114034,0.657
el salvador,2011,2066.482531,6.995692032,85.49398804,47.79843871,2019,Lower-middle-income countries,Deaths,119.791626,6.995692032,85.49398804,47.79843871,6137349,0.657
el salvador,2012,2095.879669,7.076246545,NA,47.79368408,2019,Lower-middle-income countries,Deaths,122.1581655,7.076246545,NA,47.79368408,6161289,0.661
el salvador,2013,2307.942696,7.153565697,86.76757813,47.78724666,2019,Lower-middle-income countries,Deaths,136.8620565,7.153565697,86.76757813,47.78724666,6185642,0.664
el salvador,2014,2544.775244,7.238386051,NA,47.77747931,2019,Lower-middle-income countries,Deaths,152.4684692,7.238386051,NA,47.77747931,6209526,0.663
el salvador,2015,2798.116898,7.349063547,87.96984863,47.76190783,2019,Lower-middle-income countries,Deaths,166.61928,7.349063547,87.96984863,47.76190783,6231066,0.663
el salvador,2016,2619.398385,7.499228063,88.14176941,47.73844054,2019,Lower-middle-income countries,Deaths,154.2643468,7.499228063,88.14176941,47.73844054,6250510,0.664
el salvador,2017,2483.53294,7.682655873,88.48271179,47.70793154,2019,Lower-middle-income countries,Deaths,146.0686069,7.682655873,88.48271179,47.70793154,6266654,0.667
el salvador,2018,2277.339444,7.874116175,89.00859833,47.67550908,2019,Lower-middle-income countries,Deaths,132.3956713,7.874116175,89.00859833,47.67550908,6276342,0.673
el salvador,2019,2297.395203,8.024364445,89.13791656,47.65024839,2019,Lower-middle-income countries,Deaths,134.1884044,8.024364445,89.13791656,47.65024839,6280217,0.676
equatorial guinea,1990,130.8313723,3.522293035,NA,49.29448887,2019,Upper-middle-income countries,Deaths,5.559721584,3.522293035,NA,49.29448887,465549,NA
equatorial guinea,1991,127.9885262,3.470715162,NA,49.31966171,2019,Upper-middle-income countries,Deaths,5.444609643,3.470715162,NA,49.31966171,483142,NA
equatorial guinea,1992,125.7728838,3.421667569,NA,49.34275353,2019,Upper-middle-income countries,Deaths,5.356706747,3.421667569,NA,49.34275353,501334,NA
equatorial guinea,1993,126.155205,3.375102838,NA,49.36548028,2019,Upper-middle-income countries,Deaths,5.383686224,3.375102838,NA,49.36548028,520236,NA
equatorial guinea,1994,127.7060625,3.330604898,NA,49.45573268,2019,Upper-middle-income countries,Deaths,5.46513094,3.330604898,NA,49.45573268,539992,NA
equatorial guinea,1995,130.4240687,3.289489523,NA,49.61229803,2019,Upper-middle-income countries,Deaths,5.585318866,3.289489523,NA,49.61229803,560740,NA
equatorial guinea,1996,151.2306682,3.252124626,NA,49.77350478,2019,Upper-middle-income countries,Deaths,6.485713652,3.252124626,NA,49.77350478,582573,NA
equatorial guinea,1997,189.7302279,3.218372773,NA,49.93939594,2019,Upper-middle-income countries,Deaths,8.124692278,3.218372773,NA,49.93939594,605570,NA
equatorial guinea,1998,244.5192964,3.186265947,NA,50.1079821,2019,Upper-middle-income countries,Deaths,10.47401474,3.186265947,NA,50.1079821,629734,NA
equatorial guinea,1999,299.6152982,3.154366566,NA,50.27533132,2019,Upper-middle-income countries,Deaths,12.8372343,3.154366566,NA,50.27533132,655029,NA
equatorial guinea,2000,340.4271407,3.134119832,88.3082962,50.47585539,2019,Upper-middle-income countries,Deaths,14.61323639,3.134119832,88.3082962,50.47585539,684977,0.511
equatorial guinea,2001,366.6600149,3.13053295,NA,50.70251783,2019,Upper-middle-income countries,Deaths,15.72302923,3.13053295,NA,50.70251783,719270,0.524
equatorial guinea,2002,396.5422187,3.138179762,NA,50.91637217,2019,Upper-middle-income countries,Deaths,17.05323023,3.138179762,NA,50.91637217,754115,0.539
equatorial guinea,2003,436.7620659,3.155704645,NA,51.11785645,2019,Upper-middle-income countries,Deaths,18.84310757,3.155704645,NA,51.11785645,789681,0.545
equatorial guinea,2004,469.4302691,3.18180443,NA,51.30627878,2019,Upper-middle-income countries,Deaths,20.32608465,3.18180443,NA,51.30627878,826355,0.556
equatorial guinea,2005,484.3646556,3.216334876,NA,51.47827173,2019,Upper-middle-income countries,Deaths,21.00194233,3.216334876,NA,51.47827173,864726,0.57
equatorial guinea,2006,499.7337741,3.258441548,NA,51.63084896,2019,Upper-middle-income countries,Deaths,21.76232895,3.258441548,NA,51.63084896,905418,0.587
equatorial guinea,2007,510.1457118,3.305229842,NA,51.76272694,2019,Upper-middle-income countries,Deaths,22.2561368,3.305229842,NA,51.76272694,948814,0.599
equatorial guinea,2008,527.9322282,3.351201517,NA,51.87487877,2019,Upper-middle-income countries,Deaths,23.16124668,3.351201517,NA,51.87487877,994971,0.606
equatorial guinea,2009,545.8996193,3.389668923,NA,51.97051604,2019,Upper-middle-income countries,Deaths,24.05299697,3.389668923,NA,51.97051604,1043686,0.613
equatorial guinea,2010,568.7046777,3.41445075,94.3705368,52.05276449,2019,Upper-middle-income countries,Deaths,25.20524095,3.41445075,94.3705368,52.05276449,1094524,0.609
equatorial guinea,2011,611.4760294,3.36339364,NA,52.17012584,2019,Upper-middle-income countries,Deaths,27.18825699,3.36339364,NA,52.17012584,1144588,0.618
equatorial guinea,2012,659.9185773,3.253296337,NA,52.31921624,2019,Upper-middle-income countries,Deaths,29.41744053,3.253296337,NA,52.31921624,1193636,0.628
equatorial guinea,2013,709.649072,3.159916748,NA,52.45321121,2019,Upper-middle-income countries,Deaths,31.7026445,3.159916748,NA,52.45321121,1243941,0.633
equatorial guinea,2014,760.2500643,3.097863391,NA,52.57187594,2019,Upper-middle-income countries,Deaths,33.99206605,3.097863391,NA,52.57187594,1295183,0.639
equatorial guinea,2015,828.6150201,3.071776494,NA,52.67299345,2019,Upper-middle-income countries,Deaths,37.31498878,3.071776494,NA,52.67299345,1346973,0.648
equatorial guinea,2016,866.6161995,3.074357373,NA,52.75814964,2019,Upper-middle-income countries,Deaths,39.12295596,3.074357373,NA,52.75814964,1398927,0.65
equatorial guinea,2017,858.4258546,3.09700047,NA,52.82671604,2019,Upper-middle-income countries,Deaths,38.77046512,3.09700047,NA,52.82671604,1450694,0.65
equatorial guinea,2018,850.4827267,3.128437915,NA,52.88008516,2019,Upper-middle-income countries,Deaths,38.42936647,3.128437915,NA,52.88008516,1502091,0.652
equatorial guinea,2019,871.3419848,3.158566429,NA,52.92115869,2019,Upper-middle-income countries,Deaths,39.43611837,3.158566429,NA,52.92115869,1553031,0.653
eritrea,1990,553.6826619,2.736423003,NA,48.96732962,2019,Low-income countries,Deaths,19.51925717,2.736423003,NA,48.96732962,2149960,NA
eritrea,1991,554.3110918,2.776944126,NA,48.98274831,2019,Low-income countries,Deaths,19.75521202,2.776944126,NA,48.98274831,2039220,NA
eritrea,1992,532.2748003,2.824683927,NA,49.00650807,2019,Low-income countries,Deaths,19.34571647,2.824683927,NA,49.00650807,1921153,NA
eritrea,1993,535.5575923,2.8652943,NA,49.04772792,2019,Low-income countries,Deaths,19.6290213,2.8652943,NA,49.04772792,1981419,NA
eritrea,1994,567.074625,2.903941248,NA,49.08758874,2019,Low-income countries,Deaths,20.79891448,2.903941248,NA,49.08758874,2042500,NA
eritrea,1995,613.9954946,2.929788587,NA,49.14862647,2019,Low-income countries,Deaths,22.48766984,2.929788587,NA,49.14862647,2157220,NA
eritrea,1996,664.2054081,2.952024305,NA,49.20013621,2019,Low-income countries,Deaths,24.31326109,2.952024305,NA,49.20013621,2264073,NA
eritrea,1997,731.1507548,2.992632533,NA,49.21666934,2019,Low-income countries,Deaths,26.81476701,2.992632533,NA,49.21666934,2291561,NA
eritrea,1998,801.672609,3.038118337,NA,49.14418365,2019,Low-income countries,Deaths,29.51521668,3.038118337,NA,49.14418365,2322753,NA
eritrea,1999,863.6449092,3.069073678,NA,48.93436261,2019,Low-income countries,Deaths,31.9255975,3.069073678,NA,48.93436261,2356477,NA
eritrea,2000,899.5090873,3.102329223,NA,48.81247702,2019,Low-income countries,Deaths,33.3935174,3.102329223,NA,48.81247702,2392880,NA
eritrea,2001,908.1834555,3.145341666,NA,48.84779281,2019,Low-income countries,Deaths,33.82931835,3.145341666,NA,48.84779281,2461927,NA
eritrea,2002,922.8573506,3.184255939,52.51395035,48.895865,2019,Low-income countries,Deaths,34.43578869,3.184255939,52.51395035,48.895865,2547424,NA
eritrea,2003,939.8240155,3.21511289,NA,48.94915561,2019,Low-income countries,Deaths,35.08036878,3.21511289,NA,48.94915561,2653390,NA
eritrea,2004,964.3285135,3.240733955,NA,48.99983352,2019,Low-income countries,Deaths,35.95623669,3.240733955,NA,48.99983352,2763140,NA
eritrea,2005,986.0292237,3.276422345,NA,49.03154677,2019,Low-income countries,Deaths,36.84899149,3.276422345,NA,49.03154677,2831732,0.466
eritrea,2006,1001.478641,3.324493341,NA,49.05518676,2019,Low-income countries,Deaths,37.59418588,3.324493341,NA,49.05518676,2880093,0.466
eritrea,2007,1013.446179,3.380069665,NA,49.07900025,2019,Low-income countries,Deaths,38.24029739,3.380069665,NA,49.07900025,2926168,0.465
eritrea,2008,1032.347757,3.428412402,64.6629715,49.11359085,2019,Low-income countries,Deaths,39.17012681,3.428412402,64.6629715,49.11359085,3005779,0.45
eritrea,2009,1054.323028,3.479682142,NA,49.14526727,2019,Low-income countries,Deaths,40.20654324,3.479682142,NA,49.14526727,3083888,0.455
eritrea,2010,1083.910286,3.539141101,NA,49.17011545,2019,Low-income countries,Deaths,41.56360794,3.539141101,NA,49.17011545,3147727,0.458
eritrea,2011,1119.107856,3.603272883,NA,49.19147517,2019,Low-income countries,Deaths,43.11591645,3.603272883,NA,49.19147517,3207570,0.473
eritrea,2012,1160.801066,3.674234365,NA,49.20814021,2019,Low-income countries,Deaths,44.94945415,3.674234365,NA,49.20814021,3252596,0.476
